BusStopID,RoadName,Description,Longitude,Latitude,SVY21_X,SVY21_Y
02151,Temasek Blvd,Suntec Convention Ctr,103.85784623004031,1.29317776320814,30729.714907811744,30618.558923268472
02159,Temasek Blvd,Opp Suntec Convention Ctr,103.85840672828635,1.29360811227161,30792.093037704624,30666.145316527407
02161,Temasek Ave,Aft Promenade Stn Exit C,103.86093156188176,1.29268553508737,31073.08621262599,30564.13439469353
02169,Temasek Ave,Promenade Stn Exit B,103.86070849052753,1.29333836780589,31048.259519473362,30636.32100848237
02171,Temasek Ave,Opp The Ritz-Carlton,103.86092194446034,1.29070000003898,31072.018259788754,30344.58413707205
02181,Parliament Pl,Supreme Ct,103.85098166700017,1.28947444402148,29965.75136200133,30209.058634617653
03011,Fullerton Rd,Fullerton Sq,103.85342223246427,1.28561840945474,30237.36890032942,29782.680229650723
03019,Collyer Quay,OUE Bayfront,103.85310805599599,1.284245000013,30202.404854072818,29630.81542638996
03021,Cecil St,Prudential Twr,103.84998903789258,1.28255524603003,29855.28517728997,29443.968680929225
03031,Robinson Rd,Raffles Pl Stn Exit F,103.85086074925066,1.28207492207952,29952.29986142372,29390.857586105798
03041,Cross St,Telok Ayer Stn Exit A,103.84893207391676,1.28179509394707,29737.654273282184,29359.91424800228
03059,Raffles Quay,One Raffles Quay,103.851461,1.281111,30019.10361087666,29284.272524515734
03071,Robinson Rd,80 Robinson Rd,103.84940030424481,1.27990609626764,29789.765790643993,29151.038963414932
03111,Robinson Rd,Aft Capital Twr,103.8481011719729,1.2778259536079,29645.18420583244,28921.02666802249
03129,Shenton Way,UIC Bldg,103.84956718123823,1.27807003532092,29808.339133494497,28948.016946917167
03151,Cecil St,Aft Telok Ayer St,103.84776234627124,1.27892124625262,29607.474936690443,29042.13825395111
03217,Shenton Way,Aft Straits Blvd,103.8479443674916,1.27552218897645,29627.734569448137,28666.288184322126
03218,Shenton Way,Opp MAS Bldg,103.84687388890413,1.2740788888387,29508.599603927094,28506.694867605107
03222,Anson Rd,Hub Synergy Pt,103.84489562922414,1.27397836925637,29288.43486840099,28495.57885978106
03223,Anson Rd,Tanjong Pagar Stn Exit C,103.84632468221952,1.2757033952327,29447.47630140422,28686.32406857541
03239,Shenton Way,Shenton Way Ter,103.84756721372408,1.27464226961973,29585.760874345888,28568.99101666301
03241,Anson Rd,Aft Enggor St,103.84537,1.27456,29341.22831633945,28559.892820590514
03331,Marina Blvd,Bef Marina Gdns Dr,103.86076808024792,1.27663307202767,31054.911173743458,28789.135555879322
03339,Central Blvd,Aft Marina Gdns Dr,103.85950016250487,1.27498516412784,30913.803854039612,28606.916936467736
03341,Marina Gdns Dr,Bef Gdns by the Bay,103.8643376844082,1.27959780011944,31452.17581158343,29116.9644175278
03349,Marina Gdns Dr,Aft Gdns by the Bay,103.8647780795552,1.27965600609923,31501.188159824003,29123.401131275576
03361,Marina Gdns Dr,Gardens by the Bay Stn Exit 2,103.868895,1.279917,31959.367793530844,29152.266476209646
03369,Marina Gdns Dr,Gardens by the Bay Stn Exit 1,103.8698744774074,1.27960772061959,32068.376206440444,29118.06948648003
03371,Marina Gdns Dr,Gdns by the Bay,103.86626955523418,1.28066479303461,31667.17593618162,29234.94967638633
03381,Marina Blvd,The Sail,103.85306513725685,1.28162601329006,30197.630586630905,29341.221354186353
03391,Marina Blvd,Marina Bay Financial Ctr,103.85498006767988,1.28037660340352,30410.747876166566,29203.06977876452
03411,Marina Coastal Dr,Opp Marina Sth Pier Stn,103.86300900488229,1.27159299884076,31304.314705869612,28231.833040311853
03419,Marina Coastal Dr,Marina Sth Pier Stn,103.86297693157816,1.27127698470973,31300.745596033055,28196.889788157627
03421,Marina Coastal Dr,Marina Bay Cruise Ctr,103.85964778134667,1.26694090294712,30930.24173010192,27717.424260609907
03501,Bayfront Ave,Marina Bay Sands Theatre,103.8606110538643,1.28500467671367,31037.42553359084,29714.824245465195
03509,Bayfront Ave,Bayfront Stn Exit B/MBS,103.86004388891767,1.28314999997332,30974.306927744943,29509.742984533055
03511,Bayfront Ave,Aft Bayfront Stn Exit E,103.85897064872482,1.28194779470571,30854.865453489092,29376.80810367054
03519,Bayfront Ave,Bayfront Stn Exit A,103.85884799997385,1.28124500000125,30841.21642404246,29299.096553742886
03529,Central Blvd,Downtown Stn Exit E,103.85278769921703,1.27939957419063,30166.755866045973,29095.032978091585
03539,Central Blvd,Marina Bay Stn,103.85561610012866,1.2775330547661,30481.535859399093,28888.645456919297
03549,Park Street,Shenton Way Stn Exit 3,103.85045,1.277728,29906.590039419745,28910.197086211105
03579,Straits view,Opp Downtown Stn,103.852918,1.278832,30181.257770702487,29032.273665569366
04019,Bencoolen St,Opp Bencoolen Stn Exit B,103.84975607305783,1.29807216909408,29829.347028641503,31159.749851639783
04029,Bencoolen St,Bef Bencoolen Stn Exit A,103.85092666701239,1.29948166696821,29959.622655258063,31315.60574582908
04111,Stamford Rd,Capitol Bldg,103.85139096636622,1.29395444170081,30011.299380600405,30704.43400568466
04121,Stamford Rd,SMU,103.84958029974611,1.29618544092334,29809.78635929912,30951.125042182426
04142,Hill St,Armenian Ch,103.84965994500728,1.2930982644668,29818.65237385195,30609.761034380324
04143,Hill St,Stamford Ct,103.85020606905503,1.29411640848293,29879.430500292143,30722.342550104157
04149,Hill St,Grand Pk City Hall,103.84983741344308,1.29276132399953,29838.403315310148,30572.50402188323
04151,Victoria St,Cath of The Good Shepherd,103.85113972198121,1.29533777799211,29983.3369924394,30857.396008219785
04159,Victoria St,Aft CHIJMES,103.85108138663934,1.29489484954945,29976.845122859755,30808.419217292074
04167,Nth Bridge Rd,City Hall Stn Exit B,103.85145315468638,1.29250006522444,30018.221547406847,30543.616598736553
04168,Nth Bridge Rd,Aft City Hall Stn Exit B,103.85125994680256,1.29208221483052,29996.719504719593,30497.4127032006
04179,Bras Basah Rd,Aft Bras Basah Stn Exit A,103.85147164487202,1.29647916306741,30020.2761986756,30983.604752871277
04211,River Valley Rd,Clarke Quay,103.84712444398055,1.29043611099357,29536.474676524216,30315.392157474136
04219,River Valley Rd,Opp Clarke Quay,103.84686777836987,1.29096802754795,29507.909675507617,30374.20859318731
04222,Eu Tong Sen St,Clarke Quay Stn Exit E,103.84708976365569,1.28898962180798,29532.6159172181,30155.44682410692
04223,Hill St,Old Hill St Police Stn,103.84857901022669,1.29084476137495,29698.35519342843,30360.579533045835
04229,Hill St,High St Ctr,103.84875123545265,1.29044830830726,29717.522651395997,30316.741912806356
04239,New Bridge Rd,Opp Clarke Quay Stn,103.8474938118651,1.28882717929599,29577.583153743435,30137.485015602448
04249,Nth Bridge Rd,Opp The Treasury,103.85026216508201,1.29043039362749,29885.67621549478,30314.762068857868
04251,Nth Boat Quay,Opp High St Ctr,103.84888472198024,1.28973833297563,29732.37904044143,30238.236592571728
04311,Clemenceau Ave,Aft River Valley Rd,103.8439214229312,1.29464575337351,29180.003880210046,30780.87099351896
04321,Clemenceau Ave,UE Sq,103.84303646191061,1.2921400077773,29081.516507330292,30503.798173252282
04329,Clemenceau Ave,Opp UE Sq,103.84328384973516,1.29197057108024,29109.04871177166,30485.062843721036
04331,River Valley Rd,Bef Fort Canning Stn,103.84504089382705,1.29183939431601,29304.59264454011,30470.558826975077
04339,River Valley Rd,Fort Canning Stn Exit B,103.84500500002959,1.29221099996741,29300.597785245183,30511.64904503256
05012,Eu Tong Sen St,Bef Pearl's Hill Terr,103.84087722199499,1.28154583300728,28841.215193533593,29332.34821152105
05013,Eu Tong Sen St,Chinatown Stn Exit C,103.84299874303983,1.28406979945936,29077.32210635272,29611.43617577458
05019,New Bridge Rd,Aft Duxton Plain Pk,103.84105000000471,1.28118388885484,28860.44409550731,29292.326354916302
05022,Eu Tong Sen St,Aft Chinatown Stn Exit D,103.84437203405348,1.28571089865595,29230.15724820139,29792.90106942276
05023,Eu Tong Sen St,Opp Hong Lim Pk,103.84540375642477,1.28692928357498,29344.978700659478,29927.624303833923
05029,Sth Bridge Rd,Boat Quay,103.84819780822524,1.28712283362119,29655.933078147773,29949.027710726346
05039,New Bridge Rd,New Bridge Ctr,103.84254276754574,1.28293819129834,29026.576257715296,29486.30860349843
05049,New Bridge Rd,Chinatown Stn Exit E,103.84455070696784,1.28531114761754,29250.04224655594,29748.698750247546
05059,New Bridge Rd,Hong Lim Pk,103.84575036447065,1.28676420118491,29383.553354158532,29909.37053035735
05069,New Bridge Rd,Outram Pk Stn Exit 4,103.84029791443083,1.28027629959632,28776.743374238496,29191.96958596074
05129,Upp Pickering St,Opp One Upp Pickering,103.84634666701143,1.28601166699569,29449.917247815865,29826.159514797728
05131,Upp Cross St,Opp Hong Lim Cplx,103.8453381,1.284073056,29337.67317652287,29611.797370534583
05189,Sth Bridge Rd,Opp Sri Mariamman Tp,103.84528061446953,1.2820913960391,29331.276535770063,29392.6756174154
05199,Sth Bridge Rd,Opp Hong Lim Cplx,103.84666049314171,1.28451455846092,29484.844336865925,29660.617162087758
05239,Neil Rd,Bef The Pinnacle @Duxton,103.8415105424013,1.27854113014976,28911.69964185598,29000.103916944958
05241,Kreta Ayer Rd,Opp Blk 333,103.84227488654868,1.28071988238536,28996.764162800915,29241.01936056276
05259,Neil Rd,Opp Maxwell Stn Exit 3,103.84262707605177,1.27979447837032,29035.96036177798,29138.693106874736
05269,Sth Bridge Rd,Maxwell Stn Exit 2,103.844567,1.280894,29251.85766970958,29260.27339050635
05271,Tg Pagar Rd,Opp Fairfield Meth Ch,103.84382212419122,1.27975329525167,29168.95956967366,29134.13980328106
05319,Church St,OCBC Ctr,103.849114,1.284437,29757.89935751302,29652.042702682775
05411,Tg Pagar Rd,Tg Pagar Plaza,103.84309190393883,1.27519165673078,29087.69387742802,28629.73708174192
05419,Tg Pagar Rd,The Amara,103.84318683838887,1.27470669455555,29098.259537635586,28576.11251327507
05421,Tg Pagar Rd,Aft Craig Rd,103.84346347289251,1.27777470568529,29129.0454443899,28915.35743683685
05429,Tg Pagar Rd,Bef Craig Rd,103.84370654372525,1.27769413050075,29156.09731863121,28906.44795745993
05431,Hoe Chiang Rd,Aft Tanjong Pagar Rd,103.8420461,1.27408,28971.304569121414,28506.81541404601
05519,Cantonment Rd,Blk 1G,103.84112694400494,1.27553472200739,28869.00923116895,28667.670719879898
05521,Cantonment Rd,Maritime Hse,103.84059222200347,1.27676861098316,28809.49851601322,28804.10760645754
05539,Cantonment Rd,Opp Police Cantonment Cplx,103.8403219,1.278515,28779.413303908175,28997.214189446357
05629,Cantonment Rd,Opp Southpoint,103.84187,1.273211389,28951.70633874725,28410.768838580647
05631,Cantonment Link,Blk 16,103.84034718190608,1.27346055934188,28782.22850041245,28438.320294489924
05641,Keppel Rd,Bef Cantonment Rd,103.84140618785226,1.27272393115133,28900.087836891893,28356.868106061665
05649,Keppel Rd,Aft Cantonment Rd,103.84093912218094,1.2723842122117,28848.107175591173,28319.30358598344
05651,Tg Pagar Rd,Opp Fuji Xerox Twrs,103.8430731,1.273218611,29085.601972156546,28411.567884483557
06011,Outram Rd,Outram Pk Stn Exit 7,103.83801388886192,1.28165999996967,28522.549578038,29344.971443863302
06029,Outram Rd,Outram Pk Stn Exit 1,103.8383828488293,1.28177041153491,28563.611783077922,29357.180262105372
06031,Chin Swee Rd,The Landmark Condo,103.83879166662209,1.28607055552165,28609.108845526123,29832.66806203669
06039,Chin Swee Rd,Blk 8,103.83962555611693,1.28705997883119,28701.913502834046,29942.073596065406
06049,Outram Rd,Bef Outram Flyover,103.83517705055233,1.28474856880259,28206.83241223991,29686.489023848804
06051,Tiong Bahru Rd,Blk 55,103.83405671725487,1.28475980959972,28082.148621574106,29687.731910499013
06069,Outram Rd,Aft Furama RiverFront,103.83496162445665,1.28623157720487,28182.85717260627,29850.47241649185
06071,Zion Rd,Havelock Stn Exit 2,103.83360028266564,1.28685859481289,28031.351218992302,29919.804729148796
06081,Zion Rd,Havelock Stn Exit 3,103.83349881780524,1.28837086415387,28020.059021237186,30087.023663310014
06129,Kim Seng Rd,Grand Copthorne Hotel,103.83440916705554,1.29078162052352,28121.3730757119,30353.592683561365
06131,Zion Rd,Aft Blk 87,103.83222750001508,1.29152472200833,27878.57226208997,30435.76101248444
06141,Havelock Rd,Havelock Stn Exit 5,103.83381241921823,1.28963300933974,28054.960178190024,30226.585166816658
06149,Havelock Rd,Havelock Stn Exit 4,103.83411526676929,1.28984045728104,28088.664523932715,30249.52369774082
06151,Havelock Rd,Hotel Miramar,103.83737276969174,1.28870976841461,28451.197021243235,30124.498302611995
06159,Havelock Rd,Opp Hotel Miramar,103.8368794036018,1.28909385421188,28396.289498884642,30166.968445613595
06161,Havelock Rd,Blk 2,103.83994286096711,1.28901705678419,28737.22630436471,30158.477262204564
06169,Havelock Rd,River Pl Condo,103.83998944937589,1.28937078931125,28742.411096471755,30197.591192802356
06171,Upp Cross St,Opp State Ct,103.8425356,1.286101944,29025.777309296296,29836.1400343539
06189,Havelock Rd,Ctrl Sq,103.84329428089559,1.28779136477868,29110.211418533083,30022.94777950991
07011,Selegie Rd,Bef Sophia Rd,103.8498101874305,1.30099699058522,29835.367368439584,31483.161592920544
07021,Selegie Rd,Selegie Ctr,103.84995776766847,1.30324521574524,29851.790080240575,31731.758869198893
07031,S'goon Rd,Tekka Ctr,103.85120583303191,1.30572083298412,29990.68644480377,32005.50084163186
07111,S'goon Rd,Broadway Hotel,103.8531751994068,1.30879366465919,30209.85609009952,32345.28041885952
07211,S'goon Rd,Aft Farrer Pk Stn Exit G,103.8563561439714,1.31313747728456,30563.861067280628,32825.59994243196
07221,S'goon Rd,Sri Vadapathira K Tp,103.857819,1.314966,30726.661008198185,33027.79015059
07231,Kitchener Rd,Bef Tai Hoe Hotel,103.8573711,1.309658889,30676.819685072147,32440.956567944682
07241,Lavender St,Bef S'goon Rd,103.85900616698896,1.31557142083242,30858.78058691101,33094.73580877437
07249,Lavender St,Aft Kempas Rd,103.8594669,1.315368056,30910.05596297026,33072.24930056243
07319,Jln Besar,Aft Allenby Rd,103.85870666696984,1.31038833299803,30825.45493904659,32521.61620592342
07329,Jln Besar,Hoa Nam Bldg,103.85989088288474,1.31284472583438,30957.24413889082,32793.232889179286
07331,Kitchener Rd,Aft King George's Ave,103.8589096071918,1.30824994545395,30848.042686741832,32285.16451806884
07351,Lavender St,Arc 380,103.86054527803076,1.31351833300073,31030.071276181683,32867.71769800428
07359,Lavender St,Opp Arc 380,103.86071451807119,1.31368253065979,31048.905877135738,32885.87403883976
07361,Lavender St,Bef Kallang Bahru,103.86189483728585,1.31167636068313,31180.266656370008,32664.04351996271
07369,Lavender St,Aft Kallang Bahru,103.86237888899062,1.31140805601851,31234.13737164411,32634.376385990483
07371,Lavender St,Aft Kallang Rd,103.86350138902452,1.30950750000455,31359.063540756277,32424.22412543569
07379,Lavender St,Aperia/Bef Kallang Rd,103.86338225534827,1.31017336740849,31345.804196468544,32497.852168712012
07419,Jln Besar,Opp Veerasamy Rd,103.8561630249311,1.30653024120879,30542.375414709844,32095.005509314324
07517,Bencoolen St,ibis S'pore on Bencoolen,103.85247781934106,1.30145216158073,30132.25038730883,31533.494154941083
07518,Bencoolen St,Opp NAFA Campus 3,103.85211175034802,1.30095828368506,30091.510619532623,31478.88337232864
07529,Jln Besar,Jln Besar Stn Exit A,103.85501564257024,1.30431906266143,30414.68447716005,31850.50361987162
07531,Rochor Canal Rd,Rochor Stn,103.8525732326128,1.30365644370093,30142.86716257695,31777.23241342173
07539,Sungei Rd,Bef Rochor Stn Exit B,103.8520009720951,1.30461300741211,30079.179004080866,31883.003829553567
07551,Rochor Rd,Fu Lu Shou Cplx,103.8546132267025,1.30171975809706,30369.90170129377,31563.085505450195
07561,Middle Rd,Bef Waterloo St,103.85267983857253,1.29945446471936,30154.73499684884,31312.599287542635
07569,Middle Rd,Aft Waterloo St,103.85301395376233,1.29949531348401,30191.918995400585,31317.116420898208
07571,Middle Rd,Sunshine Plaza,103.85114009314601,1.30063444632288,29983.37417665596,31443.074319636093
